,ARS,BL_name,ADE2,ADE3,ADE4,ADE5,ADE6,EF5_Verbandsbezeichnung,GEM_TYPE,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
8844,120685805324,Brandenburg,12,0,68,5805,324,"Neustadt (Dosse), Stadt",Stadt,12.0,1,0.0,1,68.0,1,5805.0,1,324.0,1,1,7587,7587.0,7587.0,3477,3477.0,3477.0,1680,1680.0,1680.0,1,['16845     '],1,[3052],1,[14010],1,[38090],1,[56]
8845,120685805409,Brandenburg,12,0,68,5805,409,Sieversdorf-Hohenofen,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5805.0,1,409.0,1,1,2002,2002.0,2002.0,694,694.0,694.0,345,345.0,345.0,1,['16845     '],1,[3052],1,[14010],1,[38090],1,[56]
8846,120685805417,Brandenburg,12,0,68,5805,417,Stüdenitz-Schönermark,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5805.0,1,417.0,1,1,2439,2439.0,2439.0,598,598.0,598.0,315,315.0,315.0,1,['16845     '],1,[3052],1,[14010],1,[38090],1,[56]
8847,120685805501,Brandenburg,12,0,68,5805,501,Zernitz-Lohm,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5805.0,1,501.0,1,1,3731,3731.0,3731.0,915,915.0,915.0,459,459.0,459.0,1,['16845     '],1,[3052],1,[14010],1,[38090],1,[56]
8848,120685807072,Brandenburg,12,0,68,5807,072,Dabergotz,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5807.0,1,72.0,1,1,1266,1266.0,1266.0,668,668.0,668.0,334,334.0,334.0,1,['16818     '],1,[3052],1,[14010],1,[38010],1,[56]
8849,120685807306,Brandenburg,12,0,68,5807,306,Märkisch Linden,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5807.0,1,306.0,1,1,4420,4420.0,4420.0,1255,1255.0,1255.0,645,645.0,645.0,1,['16818     '],1,[3052],1,[14010],1,[38010],1,[56]
8850,120685807413,Brandenburg,12,0,68,5807,413,Storbeck-Frankendorf,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5807.0,1,413.0,1,1,4269,4269.0,4269.0,471,471.0,471.0,241,241.0,241.0,1,['16818     '],1,[3052],1,[14010],1,[38010],1,[56]
8851,120685807425,Brandenburg,12,0,68,5807,425,Temnitzquell,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5807.0,1,425.0,1,1,6575,6575.0,6575.0,793,793.0,793.0,395,395.0,395.0,1,['16818     '],1,[3052],1,[14010],1,[38010],1,[56]
8852,120685807426,Brandenburg,12,0,68,5807,426,Temnitztal,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5807.0,1,426.0,1,1,5248,5248.0,5248.0,1507,1507.0,1507.0,757,757.0,757.0,1,['16845*****'],1,[3052],1,[14010],1,[38010],1,[56]
8853,120685807452,Brandenburg,12,0,68,5807,452,Walsleben,Kreisangehörige Gemeinde,12.0,1,0.0,1,68.0,1,5807.0,1,452.0,1,1,3191,3191.0,3191.0,792,792.0,792.0,408,408.0,408.0,1,['16818     '],1,[3052],1,[14010],1,[38010],1,[56]
8854,120690017017,Brandenburg,12,0,69,0017,017,"Beelitz, Stadt",Stadt,12.0,1,0.0,1,69.0,1,17.0,1,17.0,1,1,18130,18130.0,18130.0,13794,13794.0,13794.0,6917,6917.0,6917.0,1,['14547     '],1,[3048],1,[13050],1,[39010],1,[60]
8855,120690020020,Brandenburg,12,0,69,0020,020,"Bad Belzig, Stadt",Stadt,12.0,1,0.0,1,69.0,1,20.0,1,20.0,1,1,23609,23609.0,23609.0,11216,11216.0,11216.0,5456,5456.0,5456.0,1,['14806     '],1,[3048],1,[13010],1,[39050],1,[60]
8856,120690249249,Brandenburg,12,0,69,0249,249,Groß Kreutz (Havel),Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,249.0,1,249.0,1,1,9937,9937.0,9937.0,8988,8988.0,8988.0,4527,4527.0,4527.0,1,['14550     '],1,[3048],1,[13010],1,[39090],1,[60]
8857,120690304304,Brandenburg,12,0,69,0304,304,Kleinmachnow,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,304.0,1,304.0,1,1,1191,1191.0,1191.0,20152,20152.0,20152.0,9673,9673.0,9673.0,1,['14532     '],1,[3046],1,[13050],1,[39010],1,[61]
8858,120690306306,Brandenburg,12,0,69,0306,306,Kloster Lehnin,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,306.0,1,306.0,1,1,20092,20092.0,20092.0,11355,11355.0,11355.0,5735,5735.0,5735.0,1,['14797     '],1,[3048],1,[13010],1,[39090],1,[60]
8859,120690397397,Brandenburg,12,0,69,0397,397,Michendorf,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,397.0,1,397.0,1,1,6869,6869.0,6869.0,13950,13950.0,13950.0,6835,6835.0,6835.0,1,['14552     '],1,[3048],1,[13050],1,[39010],1,[61]
8860,120690454454,Brandenburg,12,0,69,0454,454,Nuthetal,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,454.0,1,454.0,1,1,4803,4803.0,4803.0,9269,9269.0,9269.0,4538,4538.0,4538.0,1,['14558     '],1,[3046],1,[13050],1,[39010],1,[61]
8861,120690590590,Brandenburg,12,0,69,0590,590,Schwielowsee,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,590.0,1,590.0,1,1,5829,5829.0,5829.0,10921,10921.0,10921.0,5341,5341.0,5341.0,1,['14548     '],1,[3048],1,[13050],1,[39010],1,[61]
8862,120690596596,Brandenburg,12,0,69,0596,596,Seddiner See,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,596.0,1,596.0,1,1,2398,2398.0,2398.0,4847,4847.0,4847.0,2494,2494.0,2494.0,1,['14554     '],1,[3048],1,[13050],1,[39010],1,[60]
8863,120690604604,Brandenburg,12,0,69,0604,604,Stahnsdorf,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,604.0,1,604.0,1,1,4947,4947.0,4947.0,16266,16266.0,16266.0,8014,8014.0,8014.0,1,['14532     '],1,[3046],1,[13050],1,[39010],1,[61]
8864,120690616616,Brandenburg,12,0,69,0616,616,"Teltow, Stadt",Stadt,12.0,1,0.0,1,69.0,1,616.0,1,616.0,1,1,2160,2160.0,2160.0,27880,27880.0,27880.0,13740,13740.0,13740.0,1,['14513     '],1,[3046],1,[13050],1,[39010],1,[61]
8865,120690632632,Brandenburg,12,0,69,0632,632,"Treuenbrietzen, Stadt",Stadt,12.0,1,0.0,1,69.0,1,632.0,1,632.0,1,1,21243,21243.0,21243.0,7422,7422.0,7422.0,3611,3611.0,3611.0,1,['14929     '],1,[3048],1,[13010],1,[39050],1,[60]
8866,120690656656,Brandenburg,12,0,69,0656,656,"Werder (Havel), Stadt",Stadt,12.0,1,0.0,1,69.0,1,656.0,1,656.0,1,1,11712,11712.0,11712.0,26970,26970.0,26970.0,13228,13228.0,13228.0,1,['14542     '],1,[3048],1,[13050],1,[39010],1,[60]
8867,120690665665,Brandenburg,12,0,69,0665,665,Wiesenburg/Mark,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,665.0,1,665.0,1,1,22019,22019.0,22019.0,4251,4251.0,4251.0,2151,2151.0,2151.0,1,['14827     '],1,[3048],1,[13010],1,[39050],1,[60]
8868,120695902018,Brandenburg,12,0,69,5902,018,Beetzsee,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5902.0,1,18.0,1,1,2128,2128.0,2128.0,2733,2733.0,2733.0,1363,1363.0,1363.0,1,['14778     '],1,[3048],1,[13010],1,[39090],1,[60]
8869,120695902019,Brandenburg,12,0,69,5902,019,Beetzseeheide,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5902.0,1,19.0,1,1,3760,3760.0,3760.0,701,701.0,701.0,372,372.0,372.0,1,['14778     '],1,[3048],1,[13010],1,[39090],1,[60]
8870,120695902270,Brandenburg,12,0,69,5902,270,"Havelsee, Stadt",Stadt,12.0,1,0.0,1,69.0,1,5902.0,1,270.0,1,1,8197,8197.0,8197.0,3212,3212.0,3212.0,1610,1610.0,1610.0,1,['14798     '],1,[3048],1,[13010],1,[39090],1,[60]
8871,120695902460,Brandenburg,12,0,69,5902,460,Päwesin,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5902.0,1,460.0,1,1,2365,2365.0,2365.0,521,521.0,521.0,264,264.0,264.0,1,['14778     '],1,[3048],1,[13010],1,[39090],1,[60]
8872,120695902541,Brandenburg,12,0,69,5902,541,Roskow,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5902.0,1,541.0,1,1,3926,3926.0,3926.0,1186,1186.0,1186.0,613,613.0,613.0,1,['14778     '],1,[3048],1,[13010],1,[39090],1,[60]
8873,120695904052,Brandenburg,12,0,69,5904,052,Borkheide,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5904.0,1,52.0,1,1,676,676.0,676.0,2214,2214.0,2214.0,1104,1104.0,1104.0,1,['14822     '],1,[3048],1,[13010],1,[39050],1,[60]
8874,120695904056,Brandenburg,12,0,69,5904,056,Borkwalde,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5904.0,1,56.0,1,1,489,489.0,489.0,2131,2131.0,2131.0,1041,1041.0,1041.0,1,['14822     '],1,[3048],1,[13010],1,[39050],1,[60]
8875,120695904076,Brandenburg,12,0,69,5904,076,"Brück, Stadt",Stadt,12.0,1,0.0,1,69.0,1,5904.0,1,76.0,1,1,8619,8619.0,8619.0,4248,4248.0,4248.0,2139,2139.0,2139.0,1,['14822     '],1,[3048],1,[13010],1,[39050],1,[60]
8876,120695904216,Brandenburg,12,0,69,5904,216,Golzow,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5904.0,1,216.0,1,1,4024,4024.0,4024.0,1391,1391.0,1391.0,694,694.0,694.0,1,['14778*****'],1,[3048],1,[13010],1,[39050],1,[60]
8877,120695904345,Brandenburg,12,0,69,5904,345,Linthe,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5904.0,1,345.0,1,1,2979,2979.0,2979.0,928,928.0,928.0,484,484.0,484.0,1,['14822     '],1,[3048],1,[13010],1,[39050],1,[60]
8878,120695904470,Brandenburg,12,0,69,5904,470,Planebruch,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5904.0,1,470.0,1,1,6539,6539.0,6539.0,1053,1053.0,1053.0,532,532.0,532.0,1,['14822     '],1,[3048],1,[13010],1,[39050],1,[60]
8879,120695910402,Brandenburg,12,0,69,5910,402,Mühlenfließ,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5910.0,1,402.0,1,1,5872,5872.0,5872.0,932,932.0,932.0,462,462.0,462.0,1,['14823*****'],1,[3048],1,[13010],1,[39050],1,[60]
8880,120695910448,Brandenburg,12,0,69,5910,448,"Niemegk, Stadt",Stadt,12.0,1,0.0,1,69.0,1,5910.0,1,448.0,1,1,4511,4511.0,4511.0,2056,2056.0,2056.0,1045,1045.0,1045.0,1,['14823     '],1,[3048],1,[13010],1,[39050],1,[60]
8881,120695910474,Brandenburg,12,0,69,5910,474,Planetal,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5910.0,1,474.0,1,1,4276,4276.0,4276.0,904,904.0,904.0,454,454.0,454.0,1,['14806*****'],1,[3048],1,[13010],1,[39050],1,[60]
8882,120695910485,Brandenburg,12,0,69,5910,485,Rabenstein/Fläming,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5910.0,1,485.0,1,1,7918,7918.0,7918.0,786,786.0,786.0,402,402.0,402.0,1,['14823     '],1,[3048],1,[13010],1,[39050],1,[60]
8883,120695917028,Brandenburg,12,0,69,5917,028,Bensdorf,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5917.0,1,28.0,1,1,3434,3434.0,3434.0,1273,1273.0,1273.0,628,628.0,628.0,1,['14789     '],1,[3048],1,[13010],1,[39090],1,[60]
8884,120695917537,Brandenburg,12,0,69,5917,537,Rosenau,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5917.0,1,537.0,1,1,4974,4974.0,4974.0,865,865.0,865.0,431,431.0,431.0,1,['14789     '],1,[3048],1,[13010],1,[39090],1,[60]
8885,120695917688,Brandenburg,12,0,69,5917,688,Wusterwitz,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5917.0,1,688.0,1,1,2378,2378.0,2378.0,3021,3021.0,3021.0,1489,1489.0,1489.0,1,['14789     '],1,[3048],1,[13010],1,[39090],1,[60]
8886,120695918089,Brandenburg,12,0,69,5918,089,Buckautal,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5918.0,1,89.0,1,1,3932,3932.0,3932.0,469,469.0,469.0,237,237.0,237.0,1,['14793     '],1,[3048],1,[13010],1,[39090],1,[60]
8887,120695918224,Brandenburg,12,0,69,5918,224,Görzke,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5918.0,1,224.0,1,1,7558,7558.0,7558.0,1240,1240.0,1240.0,628,628.0,628.0,1,['14828*****'],1,[3048],1,[13010],1,[39090],1,[60]
8888,120695918232,Brandenburg,12,0,69,5918,232,Gräben,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5918.0,1,232.0,1,1,4062,4062.0,4062.0,521,521.0,521.0,248,248.0,248.0,1,['14793     '],1,[3048],1,[13010],1,[39090],1,[60]
8889,120695918648,Brandenburg,12,0,69,5918,648,Wenzlow,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5918.0,1,648.0,1,1,2054,2054.0,2054.0,530,530.0,530.0,271,271.0,271.0,1,['14778*****'],1,[3048],1,[13010],1,[39090],1,[60]
8890,120695918680,Brandenburg,12,0,69,5918,680,Wollin,Kreisangehörige Gemeinde,12.0,1,0.0,1,69.0,1,5918.0,1,680.0,1,1,2800,2800.0,2800.0,842,842.0,842.0,416,416.0,416.0,1,['14778*****'],1,[3048],1,[13010],1,[39090],1,[60]
8891,120695918696,Brandenburg,12,0,69,5918,696,"Ziesar, Stadt",Stadt,12.0,1,0.0,1,69.0,1,5918.0,1,696.0,1,1,6796,6796.0,6796.0,2493,2493.0,2493.0,1222,1222.0,1222.0,1,['14793     '],1,[3048],1,[13010],1,[39090],1,[60]
8892,120700125125,Brandenburg,12,0,70,0125,125,Groß Pankow (Prignitz),Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,125.0,1,125.0,1,1,25078,25078.0,25078.0,3854,3854.0,3854.0,1962,1962.0,1962.0,1,['16928     '],1,[3052],1,[14030],1,[38250],1,[56]
8893,120700149149,Brandenburg,12,0,70,0149,149,Gumtow,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,149.0,1,149.0,1,1,21315,21315.0,21315.0,3241,3241.0,3241.0,1644,1644.0,1644.0,1,['16866     '],1,[3052],1,[14030],1,[38210],1,[56]
8894,120700173173,Brandenburg,12,0,70,0173,173,Karstädt,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,173.0,1,173.0,1,1,25353,25353.0,25353.0,5848,5848.0,5848.0,2948,2948.0,2948.0,1,['19357     '],1,[3052],1,[14030],1,[38210],1,[56]
8895,120700296296,Brandenburg,12,0,70,0296,296,"Perleberg, Stadt",Stadt,12.0,1,0.0,1,70.0,1,296.0,1,296.0,1,1,13869,13869.0,13869.0,12026,12026.0,12026.0,5891,5891.0,5891.0,1,['19348     '],1,[3052],1,[14030],1,[38210],1,[56]
8896,120700302302,Brandenburg,12,0,70,0302,302,Plattenburg,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,302.0,1,302.0,1,1,20201,20201.0,20201.0,3271,3271.0,3271.0,1638,1638.0,1638.0,1,['19339     '],1,[3052],1,[14030],1,[38210],1,[56]
8897,120700316316,Brandenburg,12,0,70,0316,316,"Pritzwalk, Stadt",Stadt,12.0,1,0.0,1,70.0,1,316.0,1,316.0,1,1,16732,16732.0,16732.0,11736,11736.0,11736.0,5770,5770.0,5770.0,1,['16928     '],1,[3052],1,[14030],1,[38250],1,[56]
8898,120700424424,Brandenburg,12,0,70,0424,424,"Wittenberge, Stadt",Stadt,12.0,1,0.0,1,70.0,1,424.0,1,424.0,1,1,5063,5063.0,5063.0,16982,16982.0,16982.0,8285,8285.0,8285.0,1,['19322     '],1,[3052],1,[14030],1,[38210],1,[56]
8899,120705001008,Brandenburg,12,0,70,5001,008,"Bad Wilsnack, Stadt",Stadt,12.0,1,0.0,1,70.0,1,5001.0,1,8.0,1,1,7938,7938.0,7938.0,2577,2577.0,2577.0,1223,1223.0,1223.0,1,['19336     '],1,[3052],1,[14030],1,[38210],1,[56]
8900,120705001052,Brandenburg,12,0,70,5001,052,Breese,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5001.0,1,52.0,1,1,2376,2376.0,2376.0,1493,1493.0,1493.0,748,748.0,748.0,1,['19322*****'],1,[3052],1,[14030],1,[38210],1,[56]
8901,120705001241,Brandenburg,12,0,70,5001,241,Legde/Quitzöbel,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5001.0,1,241.0,1,1,4182,4182.0,4182.0,575,575.0,575.0,290,290.0,290.0,1,['19336     '],1,[3052],1,[14030],1,[38210],1,[56]
8902,120705001348,Brandenburg,12,0,70,5001,348,Rühstädt,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5001.0,1,348.0,1,1,2915,2915.0,2915.0,454,454.0,454.0,223,223.0,223.0,1,['19322*****'],1,[3052],1,[14030],1,[38210],1,[56]
8903,120705001416,Brandenburg,12,0,70,5001,416,Weisen,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5001.0,1,416.0,1,1,1563,1563.0,1563.0,997,997.0,997.0,502,502.0,502.0,1,['19322*****'],1,[3052],1,[14030],1,[38210],1,[56]
8904,120705005060,Brandenburg,12,0,70,5005,060,Cumlosen,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5005.0,1,60.0,1,1,2218,2218.0,2218.0,717,717.0,717.0,359,359.0,359.0,1,['19322*****'],1,[3052],1,[14030],1,[38210],1,[56]
8905,120705005236,Brandenburg,12,0,70,5005,236,Lanz,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5005.0,1,236.0,1,1,6035,6035.0,6035.0,699,699.0,699.0,355,355.0,355.0,1,['19309     '],1,[3052],1,[14030],1,[38210],1,[56]
8906,120705005244,Brandenburg,12,0,70,5005,244,"Lenzen (Elbe), Stadt",Stadt,12.0,1,0.0,1,70.0,1,5005.0,1,244.0,1,1,9620,9620.0,9620.0,2066,2066.0,2066.0,1009,1009.0,1009.0,1,['19309     '],1,[3052],1,[14030],1,[38210],1,[56]
8907,120705005246,Brandenburg,12,0,70,5005,246,Lenzerwische,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5005.0,1,246.0,1,1,4207,4207.0,4207.0,462,462.0,462.0,252,252.0,252.0,1,['19309     '],1,[3052],1,[14030],1,[38210],1,[56]
8908,120705006096,Brandenburg,12,0,70,5006,096,Gerdshagen,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5006.0,1,96.0,1,1,2299,2299.0,2299.0,464,464.0,464.0,253,253.0,253.0,1,['16928*****'],1,[3052],1,[14030],1,[38250],1,[56]
8909,120705006153,Brandenburg,12,0,70,5006,153,Halenbeck-Rohlsdorf,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5006.0,1,153.0,1,1,3991,3991.0,3991.0,511,511.0,511.0,266,266.0,266.0,1,['16945     '],1,[3052],1,[14030],1,[38250],1,[56]
8910,120705006222,Brandenburg,12,0,70,5006,222,Kümmernitztal,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5006.0,1,222.0,1,1,2038,2038.0,2038.0,376,376.0,376.0,189,189.0,189.0,1,['16945     '],1,[3052],1,[14030],1,[38250],1,[56]
8911,120705006266,Brandenburg,12,0,70,5006,266,Marienfließ,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5006.0,1,266.0,1,1,7770,7770.0,7770.0,650,650.0,650.0,331,331.0,331.0,1,['16945     '],1,[3052],1,[14030],1,[38250],1,[56]
8912,120705006280,Brandenburg,12,0,70,5006,280,"Meyenburg, Stadt",Stadt,12.0,1,0.0,1,70.0,1,5006.0,1,280.0,1,1,5071,5071.0,5071.0,2129,2129.0,2129.0,1071,1071.0,1071.0,1,['16945     '],1,[3052],1,[14030],1,[38250],1,[56]
8913,120705009028,Brandenburg,12,0,70,5009,028,Berge,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5009.0,1,28.0,1,1,2661,2661.0,2661.0,733,733.0,733.0,386,386.0,386.0,1,['19348*****'],1,[3052],1,[14030],1,[38210],1,[56]
8914,120705009145,Brandenburg,12,0,70,5009,145,Gülitz-Reetz,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5009.0,1,145.0,1,1,2433,2433.0,2433.0,445,445.0,445.0,236,236.0,236.0,1,['19348*****'],1,[3052],1,[14030],1,[38210],1,[56]
8915,120705009300,Brandenburg,12,0,70,5009,300,Pirow,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5009.0,1,300.0,1,1,3781,3781.0,3781.0,418,418.0,418.0,213,213.0,213.0,1,['19348*****'],1,[3052],1,[14030],1,[38210],1,[56]
8916,120705009325,Brandenburg,12,0,70,5009,325,"Putlitz, Stadt",Stadt,12.0,1,0.0,1,70.0,1,5009.0,1,325.0,1,1,11968,11968.0,11968.0,2589,2589.0,2589.0,1310,1310.0,1310.0,1,['16949     '],1,[3052],1,[14030],1,[38250],1,[56]
8917,120705009393,Brandenburg,12,0,70,5009,393,Triglitz,Kreisangehörige Gemeinde,12.0,1,0.0,1,70.0,1,5009.0,1,393.0,1,1,3182,3182.0,3182.0,523,523.0,523.0,274,274.0,274.0,1,['16949     '],1,[3052],1,[14030],1,[38250],1,[56]
8918,120710057057,Brandenburg,12,0,71,0057,057,"Drebkau/Drjowk, Stadt",Stadt,12.0,1,0.0,1,71.0,1,57.0,1,57.0,1,1,14390,14390.0,14390.0,5534,5534.0,5534.0,2789,2789.0,2789.0,1,['03116     '],1,[3056],1,[11020],1,[35010],1,[64]
8919,120710076076,Brandenburg,12,0,71,0076,076,"Forst (Lausitz)/Baršć (Łužyca), Stadt",Stadt,12.0,1,0.0,1,71.0,1,76.0,1,76.0,1,1,11069,11069.0,11069.0,17721,17721.0,17721.0,8600,8600.0,8600.0,1,['03149     '],1,[3056],1,[11020],1,[35170],1,[64]
8920,120710160160,Brandenburg,12,0,71,0160,160,"Guben, Stadt",Stadt,12.0,1,0.0,1,71.0,1,160.0,1,160.0,1,1,4399,4399.0,4399.0,16210,16210.0,16210.0,7712,7712.0,7712.0,1,['03172     '],1,[3056],1,[11020],1,[35210],1,[64]
8921,120710244244,Brandenburg,12,0,71,0244,244,Kolkwitz/Gołkojce,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,244.0,1,244.0,1,1,10468,10468.0,10468.0,9384,9384.0,9384.0,4676,4676.0,4676.0,1,['03099     '],1,[3056],1,[11020],1,[35010],1,[64]
8922,120710301301,Brandenburg,12,0,71,0301,301,Neuhausen/Spree / Kopańce/Sprjewja,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,301.0,1,301.0,1,1,13423,13423.0,13423.0,4924,4924.0,4924.0,2456,2456.0,2456.0,1,['03058     '],1,[3056],1,[11020],1,[35010],1,[64]
8923,120710337337,Brandenburg,12,0,71,0337,337,Schenkendöbern/Derbno,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,337.0,1,337.0,1,1,21504,21504.0,21504.0,3494,3494.0,3494.0,1770,1770.0,1770.0,1,['03172     '],1,[3056],1,[11020],1,[35210],1,[64]
8924,120710372372,Brandenburg,12,0,71,0372,372,"Spremberg/Grodk, Stadt",Stadt,12.0,1,0.0,1,71.0,1,372.0,1,372.0,1,1,20232,20232.0,20232.0,21497,21497.0,21497.0,10388,10388.0,10388.0,1,['03130     '],1,[3056],1,[11020],1,[35410],1,[64]
8925,120710408408,Brandenburg,12,0,71,0408,408,"Welzow/Wjelcej, Stadt",Stadt,12.0,1,0.0,1,71.0,1,408.0,1,408.0,1,1,3957,3957.0,3957.0,3229,3229.0,3229.0,1588,1588.0,1588.0,1,['03119     '],1,[3056],1,[11020],1,[35410],1,[64]
8926,120715101028,Brandenburg,12,0,71,5101,028,Briesen/Brjazyna,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,5101.0,1,28.0,1,1,913,913.0,913.0,795,795.0,795.0,390,390.0,390.0,1,['03096     '],1,[3056],1,[11020],1,[35010],1,[64]
8927,120715101032,Brandenburg,12,0,71,5101,032,Burg (Spreewald)/Bórkowy (Błota),Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,5101.0,1,32.0,1,1,3526,3526.0,3526.0,4267,4267.0,4267.0,2087,2087.0,2087.0,1,['03096     '],1,[3056],1,[11020],1,[35010],1,[64]
8928,120715101041,Brandenburg,12,0,71,5101,041,Dissen-Striesow/Dešno-Strjažow,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,5101.0,1,41.0,1,1,1998,1998.0,1998.0,984,984.0,984.0,527,527.0,527.0,1,['03096     '],1,[3056],1,[11020],1,[35010],1,[64]
8929,120715101164,Brandenburg,12,0,71,5101,164,Guhrow/Góry,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,5101.0,1,164.0,1,1,668,668.0,668.0,517,517.0,517.0,255,255.0,255.0,1,['03096     '],1,[3056],1,[11020],1,[35010],1,[64]
8930,120715101341,Brandenburg,12,0,71,5101,341,Schmogrow-Fehrow/Smogorjow-Prjawoz,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,5101.0,1,341.0,1,1,3041,3041.0,3041.0,809,809.0,809.0,420,420.0,420.0,1,['03096     '],1,[3056],1,[11020],1,[35010],1,[64]
8931,120715101412,Brandenburg,12,0,71,5101,412,Werben/Wjerbno,Kreisangehörige Gemeinde,12.0,1,0.0,1,71.0,1,5101.0,1,412.0,1,1,2501,2501.0,2501.0,1735,1735.0,1735.0,838,838.0,838.0,1,['03096     '],1,[3056],1,[11020],1,[35010],1,[64]
8932,120715102044,Brandenburg,12,0,71,5102,044,"Döbern/Derbno, Stadt",Stadt,12.0,1,0.0,1,71.0,1,5102.0,1,44.0,1,1,1579,1579.0,1579.0,3118,3118.0,3118.0,1505,1505.0,1505.0,1,['03159     '],1,[3056],1,[11020],1,[35170],1,[64]
